timestamp,average_collision_risk,max_collision_risk,distance_drone_0,distance_drone_1,distance_drone_2,distance_drone_3,distance_drone_4,distance_drone_5,velocity_drone_0,velocity_drone_1,velocity_drone_2,velocity_drone_3,velocity_drone_4,velocity_drone_5,rerouting_drone_0,rerouting_drone_1,rerouting_drone_2,rerouting_drone_3,rerouting_drone_4,rerouting_drone_5,completion_drone_0,completion_drone_1,completion_drone_2,completion_drone_3,completion_drone_4,completion_drone_5
18.619600772857666,0.0,0.0,2.247408932987642,2.2571112522517094,2.277407589936604,2.242857893296391,2.267686560647451,2.243367085639195,1.3740805909832077,1.4565351724766238,1.5494274566833421,1.4883969475141168,1.5685028878679272,1.4633937433931115,0,0,0,0,0,0,5.297193655382626,5.11923227843617,5.192042393280493,5.545109262496006,3.9214789837863973,5.566821952961021
19.85855007171631,0.0,0.0,2.389748984666041,2.411221290080306,2.414826978884294,2.394471730174362,2.4145867169259834,2.394288677372641,1.4234005167840003,1.5411003782859871,1.374193889476907,1.5161383687797199,1.4690015627853656,1.5092159173344264,0,0,0,0,0,0,5.63269237463675,5.46876094225196,5.505331633304045,5.9199503497122,4.175511390891506,5.941327594688461
21.088265895843506,0.0,0.0,2.540416312174731,2.5664115878444393,2.5635163326167283,2.54247615912292,2.5587779214707074,2.5509456484929003,1.5066732750868896,1.5519029776413347,1.4868935373243453,1.480044289485575,1.4419120454472503,1.5665697112025991,0,0,0,0,0,0,5.9878186712522545,5.820739685356324,5.844314181452037,6.2858677501440585,4.4248592452561635,6.330065341399315
22.33238983154297,0.0,0.0,2.6876796132320147,2.707140903216717,2.71553013964014,2.6928515510269433,2.7089531474763473,2.6993213261477966,1.4726330105728356,1.4072931537227906,1.5201380702341192,1.503753919040241,1.5017522600564346,1.4837567765489785,0,0,0,0,0,0,6.334921600577326,6.139920254350118,6.19087583072252,6.657646979220799,4.684555185112293,6.698253403416543
23.581710815429688,0.0,0.0,2.8436400346296122,2.8483165217459607,2.8669083197222203,2.8417755415310535,2.848761350602661,2.8471143968465196,1.5596042139759754,1.411756185292446,1.5137818008208028,1.4892399050410992,1.398082031263102,1.4779307069872156,0,0,0,0,0,0,6.702523839133834,6.460113059459793,6.535988375300306,7.025837849280137,4.926323575786295,7.064995750546387
24.827359914779663,0.0,0.0,3.000401225650669,2.998366553481915,3.0130871427777635,2.99497763792922,2.9976631055688965,2.9919082870070173,1.567611910210577,1.50050031735953,1.4617882305554366,1.5320209639816647,1.4890175496623383,1.4479389016049595,0,0,0,0,0,0,7.072013509793395,6.800433442461207,6.869247406164147,7.404605655439589,5.183817319799255,7.424295756131705
26.092445850372314,0.0,0.0,3.148483638653175,3.1432923818292915,3.1604356527652784,3.1384065976720685,3.1517465099523356,3.1482744920476464,1.4808241300250533,1.4492582834737615,1.473485099875146,1.4342895974284755,1.5408340438344388,1.56366205040629,0,0,0,0,0,0,7.421047104488521,7.129131896166063,7.20517309369696,7.759210936299043,5.450271618433633,7.8123119789307305
27.354591846466064,0.0,0.0,3.298755714835807,3.2925900750698527,3.300413393368092,3.287298613270962,3.302456365305993,3.2909343222473066,1.5027207618263076,1.4929769324056212,1.399777406028135,1.4889201559889298,1.5070985535365555,1.4265983019966086,0,0,0,0,0,0,7.775241784794251,7.467745940808612,7.524294873450765,8.127322753492994,5.710892085421849,8.166316403638996
28.663083791732788,0.0,0.0,3.4399035456894294,3.441098300534742,3.4426290622590425,3.4384401588764417,3.4571998608311416,3.446687076153649,1.4114783085362212,1.4850822546488867,1.422156688909509,1.5114154560547945,1.547434955251528,1.5575275390634036,0,0,0,0,0,0,8.107930412615472,7.804569436174513,7.848518690537077,8.500996175687892,5.978487870531712,8.55281037300777
29.897891759872437,0.0,0.0,3.5875671638132456,3.5892945837384462,3.592764636017125,3.5948087142496608,3.609692755773813,3.593188978840149,1.4766361812381754,1.4819628320370615,1.5013557375808317,1.5636855537321916,1.5249289494267175,1.4650190268649812,0,0,0,0,0,0,8.455976898315122,8.140685432124572,8.190798336541583,8.887592547823076,6.242191723203339,8.916348740511904
31.14664602279663,0.0,0.0,3.7445412814858487,3.7411412817893934,3.744920959379879,3.7409670622378464,3.759780023084088,3.73803139139922,1.569741176726027,1.5184669805094697,1.5215632336275475,1.4615834798818577,1.5008726731027668,1.448424125590727,0,0,0,0,0,0,8.825968441905363,8.485080737079464,8.537684895098751,9.248945806824826,6.501735557304977,9.275769152407598
32.379069805145264,0.0,0.0,3.891046099032735,3.8932609259887356,3.8943623617665626,3.8906467320318003,3.911245091265321,3.8903992833179912,1.4650481754688518,1.5211964419934272,1.4944140238668384,1.4967966979395446,1.5146506818123173,1.523678919187703,0,0,0,0,0,0,9.171283608451697,8.830095096470314,8.878381966598624,9.619004973686229,6.763662003383519,9.653863727784739
33.65616989135742,0.0,0.0,4.038042979583869,4.036953051105644,4.043285183862893,4.033363802362493,4.05551147158048,4.03537268492511,1.469968805511337,1.4369212511690959,1.4892282209633092,1.427170703306931,1.4426638031515582,1.4497340160712044,0,0,0,0,0,0,9.517758578621628,9.155995454426414,9.217896776801137,9.971850221248413,7.013139858167516,10.01360918354549
34.92245674133301,0.0,0.0,4.187309870632542,4.18767508038691,4.18953074766241,4.179188727699683,4.205600661158105,4.182607883800239,1.4926689104867397,1.5072202928126537,1.4624556379951614,1.4582492533718951,1.5008918957762178,1.4723519887513172,0,0,0,0,0,0,9.869584014845467,9.497839958811516,9.551307963464229,10.332379145799065,7.272687016419477,10.378967194988864
36.15450596809387,4.247204474014593e-06,2.548322684408756e-05,4.337344405745788,4.334598504307831,4.337098373773045,4.341257904129322,4.355765241042985,4.336544926311914,1.5003453511324503,1.4692342392091988,1.4756762611063539,1.6206917642963858,1.5016457988487582,1.5393704251167644,0,0,0,0,0,0,10.223218805481283,9.831069051282714,9.887733192759052,10.73306939642582,7.532364546086323,10.760955552183503
37.39339876174927,0.0001771256402473508,0.0009197207599082212,4.497967927486573,4.484412158247342,4.499334737998495,4.491714615469895,4.507176582044205,4.483029626617298,1.6062352174078496,1.4981365393950936,1.6223636422545098,1.5045671134057166,1.5141134100122289,1.4648470030538456,0,0,0,0,0,0,10.601812076951179,10.170853318554652,10.257600266405575,11.10504967487006,7.794198082496095,11.124451232695643
38.634464740753174,0.0,0.0,4.6447929846886025,4.638621507166188,4.652554818074693,4.641374287253241,4.654485603888272,4.644509775881725,1.4682505720203036,1.5420934891884825,1.5322008007619812,1.496596717833454,1.473090218440656,1.6148014926442518,0,0,0,0,0,0,10.947882055603397,10.520607224497237,10.606911981520916,11.475059399832288,8.048937535164836,11.525157495013161
39.87793779373169,2.7413934659911428e-05,0.00012551635718669452,4.790943346579316,4.789444241330359,4.803305325711408,4.794625679252297,4.808776063207956,4.798352960757239,1.4615036189071118,1.5082273416416865,1.5075050763671394,1.532513919990571,1.5429045931968486,1.5384318487551287,0,0,0,0,0,0,11.29236176215601,10.862680132195068,10.950593556095889,11.853949081521131,8.315749891034763,11.906912948394266
41.14144778251648,0.0003957805473919468,0.0011845918795406543,4.9442326320011345,4.94233517455272,4.947262294354914,4.951420160019715,4.9653594975109066,4.952721005829137,1.5328928542181888,1.5289093322236225,1.4395696864350636,1.5679448076741933,1.5658343430294521,1.5436804507189783,0,0,0,0,0,0,11.653668072839396,11.20944381061425,11.278787194910455,12.241598486421147,8.586527456807701,12.289970820484363
42.38806891441345,3.3859747005721876e-05,0.00019955362966802857,5.087569537204193,5.089788846672719,5.092059800664418,5.098842320116524,5.116749663998431,5.101194848331344,1.433369052030583,1.4745367211999751,1.4479750630950332,1.4742216009680769,1.5139016648752406,1.4847384250221032,0,0,0,0,0,0,11.991516398383972,11.543875530423175,11.608897094658877,12.606076319766412,8.848324376423989,12.658402474480168
43.657737016677856,0.000137939267215045,0.0005856424201076129,5.233319323217055,5.243579019512602,5.246470962055551,5.244560954282456,5.260107339184178,5.2526619341936795,1.4574978601286124,1.537901728398826,1.5441116139113367,1.457186341659308,1.433576751857517,1.5146708586233402,0,0,0,0,0,0,12.335051938537923,11.892678725712214,11.960924241437954,12.966342456308922,9.09623082000447,13.034261737160403
44.94311785697937,0.001921598495030078,0.006117702765341708,5.385028914472653,5.405114733749198,5.398371334829523,5.396387564345836,5.4151625724578345,5.409871633166402,1.5170959125559986,1.6153571423659738,1.5190037277397137,1.518266100633804,1.550552332736561,1.5720969897272055,0,0,0,0,0,0,12.692634874364161,12.259049165634151,12.30722728287973,13.341709591370021,9.364365688888254,13.424371055007677
46.22907090187073,0.0033208984501763915,0.012360723688885427,5.535193839169052,5.547980407317748,5.5555853211275865,5.554659985832449,5.570229057544057,5.559431801439788,1.5016492469639797,1.4286567356855056,1.5721398629806391,1.5827242148661291,1.550664850862238,1.4956016827338767,0,0,0,0,0,0,13.046576996194792,12.583075093413754,12.665644320428493,13.733012969531533,9.6325200153758,13.795498381142812
47.47938370704651,0.0033220167213952614,0.015900897294765483,5.686972437104284,5.693094538995777,5.7029018305990835,5.698070333381883,5.728773830291864,5.705522512383116,1.5177859793523125,1.4511413167802898,1.4731650947149715,1.4341034754943522,1.5854477274780976,1.4609071094332724,0,0,0,0,0,0,13.404322582324756,12.91220062774544,13.001497053064458,14.087572234704314,9.906689296575843,14.158016393468586
48.79051971435547,0.00574129060977011,0.018721618432372453,5.8409111794830135,5.848133250538113,5.855279455618919,5.8439182718906215,5.8803268173411505,5.861713382776164,1.5393874237872882,1.550387115423347,1.5237762501983523,1.4584793850873883,1.5155298704928437,1.5619087039304822,0,0,0,0,0,0,13.767159677735851,13.263835566316995,13.348888135972203,14.448158055659787,10.168767779536104,14.545597530644972
50.03238296508789,0.012293075677188932,0.04462383141378053,5.996887170126725,5.993279259160399,6.006263045001138,5.994397077390271,6.026242963917168,6.0060744846989795,1.5597599064371213,1.4514600862228648,1.5098358938221785,1.5047880549964825,1.4591614657601286,1.4436110192281533,0,0,0,0,0,0,14.134798613357379,13.593033399026444,13.693101091187632,14.820192958396783,10.421098552281672,14.90382359025062
51.294475078582764,0.014213422830190834,0.03882142252222878,6.14817598904844,6.150033867286342,6.157338132580376,6.136507303271898,6.18297641089962,6.161958459320541,1.512888189217153,1.5675460812594249,1.510750875792386,1.4211022588162616,1.567334469824529,1.5588397462155874,0,0,0,0,0,0,14.491389779281539,13.948560070080607,14.037522644336942,15.171537879618457,10.692135532905056,15.29064317835691
52.54407501220703,0.01680324236761098,0.04218462545374293,6.301959809997732,6.294659983288939,6.30615321729266,6.2874949932408875,6.345222455780339,6.311506806085438,1.5378382094929264,1.4462611600259858,1.4881508471228477,1.5098768996898881,1.6224604488071617,1.4954834676489892,0,0,0,0,0,0,14.853861721381612,14.276578762383318,14.376791834445902,15.544830918233298,10.97270537277769,15.66174116991126
53.84552884101868,0.01421369903481593,0.025564700205294857,6.446662806881667,6.442546767425965,6.458606875509665,6.436375458027212,6.485098764919316,6.458370404177506,1.4470299688393478,1.4788678413702416,1.5245365821700536,1.4888046478632488,1.398763091389808,1.4686359809206804,0,0,0,0,0,0,15.194929955897097,14.611992800195194,14.724356258122661,15.91291417788111,11.214591538236762,16.026177069494242
55.105031967163086,0.024950884752426114,0.042839665779391446,6.59040683015595,6.599417912244918,6.611803121157863,6.588113429040149,6.640123475599648,6.602129874034193,1.4374402327428406,1.568711448189524,1.5319624564819876,1.5173797101293713,1.5502471068033148,1.4375946985668728,0,0,0,0,0,0,15.533737867938036,14.967783781836575,15.073613635419358,16.288062166994045,11.48267362482237,16.382910204194857
56.373743772506714,0.04983011230570464,0.09050525465555911,6.744830864325974,6.757081930182052,6.761284193640315,6.737264748457385,6.7930796956539945,6.753281774638051,1.5442403417002435,1.576640179371342,1.4948107248245197,1.4915131941723583,1.5295622005434473,1.511519006038601,0,0,0,0,0,0,15.897718807070738,15.325373036228228,15.414401146952839,16.656815071619,11.747178699197057,16.757987347788404
57.66478896141052,0.035265513140078045,0.07281728844439823,6.891524578387766,6.897187776294584,6.923840653167719,6.879634242820177,6.933174206252061,6.90533757111202,1.4669371406179204,1.401058461125345,1.6255645952740372,1.4236949436279203,1.4009451059806712,1.5205579647396803,0,0,0,0,0,0,16.24347920697251,15.643139548225083,15.784997975073257,17.00880099290608,11.989442197419354,17.135307471322736
58.9468948841095,0.06900961585922817,0.10780109215111189,7.0392980572630455,7.049979352738375,7.079673280946962,7.027368194193709,7.083369530750813,7.054384646862229,1.4777347887527972,1.527915764437907,1.558326277792427,1.477339513735319,1.5019532449875246,1.4904707575021148,0,0,0,0,0,0,16.591784636946638,15.989677880894282,16.140265786272845,17.374049680571513,12.24917289332147,17.50516157973965
60.22444176673889,0.07980154548459673,0.10841487427040017,7.185304900355327,7.209623003936683,7.228883635748431,7.175125415909509,7.233386754500463,7.204582715121447,1.4600684309228238,1.5964365119830586,1.492103548014701,1.4775722171580024,1.5001722374964512,1.501980682592138,0,0,0,0,0,0,16.935926066447294,16.351757034700498,16.480436114618513,17.739355900455443,12.508595602063133,17.87787182811146
61.49707865715027,0.0732208096037024,0.1469988517279667,7.3239395240008225,7.3642930198774685,7.369142386138305,7.32714628468621,7.374908206687651,7.358589805422159,1.3863462364549644,1.5467001594078806,1.402587503898741,1.5202086877670045,1.4152145218718417,1.5400709030071358,0,0,0,0,0,0,17.26269100807052,16.702555754666303,16.8001985415423,18.11520330927521,12.753326690626166,18.260034005976078
62.77731204032898,0.14171114847858426,0.24571831801741562,7.477161833709953,7.523984035722933,7.520763869169604,7.477928851040268,7.528291848631668,7.513081324524206,1.5322230970913049,1.5969101584546335,1.5162148303129934,1.5078256635405782,1.5338364194401972,1.544915191020456,0,0,0,0,0,0,17.623839455485168,17.0647423336738,17.145865769099256,18.487989212390964,13.018570899758997,18.643398273727428
64.08659291267395,0.12129489386741475,0.2132854532011852,7.6218368258829905,7.671137513412737,7.669569405505431,7.623901666743388,7.681772558281521,7.659748174370911,1.4467499217303716,1.4715347768980196,1.488055363358272,1.4597281570311993,1.5348070964984946,1.4666684984670344,0,0,0,0,0,0,17.964841682264034,17.39849319868867,17.48511319078364,18.84888377233934,13.283982966732067,19.007345950737065
69.49735975265503,0.15860511341236727,0.25836723788996263,7.771898627986972,7.821629097304387,7.819581433251489,7.773309632519732,7.831642343621834,7.815121230074508,1.5006180210398,1.5049158389164794,1.500120277460587,1.4940796577634423,1.4986978534031177,1.5537305570359765,0,0,0,0,0,1,18.318540741813372,17.73981504231623,17.827111176125044,19.218271194250182,13.543150712273066,59.25371192731275
78.96344089508057,0.12537632356978387,0.2849492435317284,7.9210782317165735,7.96910695574352,7.960784708908713,7.922573716274339,7.9840491852000826,7.960418225788873,1.4917960372960288,1.4747785843913306,1.4120327565722364,1.4926408375460711,1.5240684157825002,1.4529699571436425,1,0,0,1,0,1,46.6219657549625,18.07430161781095,18.14902693530751,47.151465947085704,13.806705754052617,60.43777457600744
80.32578468322754,0.04368306397204439,0.16281722690079214,8.06679345892328,8.118989280907446,8.111994985906133,8.071018678825588,8.125847666589586,8.102740307318943,1.4571522720670638,1.49882325163924,1.5121027699741891,1.4844496255125008,1.4179848138950275,1.4232208153006694,1,0,0,1,0,1,48.1775642325351,18.41424163458273,18.4937566938011,48.72048567876036,14.05191590538102,20.043387463036368
89.92367577552795,0.18105057413415834,0.3407142320990731,8.218335325448246,8.26604933346819,8.26840083371175,8.224057208642323,8.276473954429642,8.25602388509125,1.515418665249646,1.4706005256074641,1.5640584780561635,1.530385298167349,1.5062628784005498,1.5328357777230825,1,0,0,2,0,2,19.02662284849249,18.747780607101884,18.85033133417381,48.40068801173303,14.312391860224572,60.62525241841231
96.21043086051941,0.1131845854242992,0.26409359748717376,8.367759965460145,8.414389189111066,8.421602947487116,8.379539249570165,8.418171447610513,8.408769533528115,1.4942464001190137,1.4833985564287788,1.5320211377536728,1.5548204092784053,1.4169749318087683,1.5274564843686438,2,0,0,2,0,2,48.54226116212912,19.084222231956684,19.199602089648906,50.00524127941463,14.55742737404151,61.8281166886898
101.45541191101074,0.1404002295811785,0.3946907751490663,8.52117678708184,8.563799078741019,8.576254346658779,8.531032210948522,8.562059670015897,8.555808548601437,1.5341682162169463,1.4940988962995112,1.5465139917166162,1.5149296137835786,1.4388822240538828,1.4703901507332193,2,0,0,2,0,3,50.1211577101982,19.423090743177905,19.552176931424057,20.35490766654219,14.806251285585969,61.50480558318849
115.98338985443115,0.18553829122162904,0.36866253558116374,8.667630665201333,8.712912221071152,8.73103713300682,8.67831033811858,8.708560515882642,8.707059061691524,1.4645387811949389,1.4911314233013315,1.547827863480423,1.4727812717005688,1.4650084586674437,1.5125051309008655,2,1,1,3,0,3,19.723204257395487,51.74627367305139,30.265229945443096,50.233641151623765,15.059593170722573,62.669289164597565
117.21751666069031,0.05575430995649396,0.24074391658556593,8.81471980412402,8.863668402021426,8.879382976734545,8.824903827206477,8.868220850105475,8.853370986321957,1.4708913892268853,1.507561809502732,1.4834584372772555,1.4659348908789718,1.5966033422283394,1.4631192463043396,2,1,1,3,0,3,20.06989668263255,53.20118317258549,31.299716275533317,51.692725988180534,15.335691576941635,21.773650193944672
130.5656487941742,0.2212582332072689,0.4638690119491712,8.969916337347659,9.017396948537504,9.029051239188867,8.973187899877997,9.015179372417219,8.99754229953082,1.5519653322364049,1.5372854651607446,1.4966826245432205,1.4828407267152137,1.4695852231174586,1.4417131320886287,2,1,2,4,0,4,20.435698419496152,20.134552448813082,54.54998933887559,51.320226859609534,15.589824915620188,62.733291280762195
135.8457007408142,0.09455659409615469,0.2577633137966441,9.107109365904781,9.165412052363882,9.173778662127646,9.121821118565345,9.158178291572804,9.15039361007643,1.3719302855712345,1.4801510382637681,1.4472742293877736,1.4863321868734805,1.4299891915558374,1.5285131054560723,2,2,2,4,0,4,20.759065488910355,53.37259278046058,55.865561921980515,52.76731313297477,15.83711096736302,63.872544334253575
148.92266488075256,0.1835762046719492,0.43084700319764,9.253762778888701,9.317106767415654,9.322827496008244,9.270364844010507,9.294934028077488,9.30069291846738,1.4665341298392136,1.5169471505177077,1.490488338805993,1.4854372544516115,1.3675573650468147,1.502993083909466,2,2,3,5,0,5,21.104730898260616,54.78721903081476,35.229936059552145,52.36896635860329,16.07360076975539,63.531149232479734
158.04362869262695,0.2451889478424123,0.8681881843026954,9.403148646774342,9.464805102140746,9.47494418274996,9.422418061686821,9.442622116584344,9.45718091439215,1.493858678856406,1.4769833472509184,1.5211668674171595,1.5205321767631526,1.4768808850685857,1.564879959247716,3,3,3,5,0,5,52.68531587576696,54.3412607716671,35.88677656133014,53.81745674388792,16.328995737157705,64.6725367065375
163.26330089569092,0.08805442620072813,0.5271628912581352,9.554598466818005,9.610654624584429,9.624123178818252,9.574776783061122,9.590012022651326,9.611436964267128,1.5144982004366143,1.45849522443682,1.4917899606828717,1.5235872137429984,1.4738990606698037,1.542560498749803,3,3,3,5,0,6,54.1184759549745,55.67312183403372,36.53093210225779,21.850661336051193,16.583875061793684,57.587823605400324
180.6212396621704,0.3511560805173122,0.8921064859442882,9.713160410111152,9.769296647157445,9.776463713306102,9.713338757752215,9.748390824873624,9.761868695691442,1.585619432931493,1.5864202257301687,1.5234053448785077,1.3856197469109364,1.5837880222229794,1.5043173142431339,4,4,4,6,0,6,53.70502907322292,19.800502743590897,34.4570418666024,53.89557024046165,16.857757332461066,58.86385103110294
181.8387107849121,0.0296151992571049,0.1776911955426294,9.864060677909233,9.915202438607105,9.924592064743884,9.86093725740507,9.895225662458726,9.912286645275245,1.5090026779808077,1.459057914496581,1.4812835143778023,1.4759849965285428,1.468348375850967,1.504179495838034,4,4,4,6,0,6,55.10221377533393,20.58060748499497,35.427918900267976,55.256559172433306,17.111676784853657,23.966128204659
191.06727385520935,0.2567279651572562,0.5514481512846969,10.015404782807899,10.066301066644703,10.07393553662866,10.010089968103905,10.036517638713761,10.059897503321848,1.5134410489866383,1.510986280375986,1.4934347188477721,1.4915271069883473,1.412919762550305,1.47610858046603,4,4,4,7,0,7,22.185671973981748,21.57896643679851,36.406760192791985,54.838312389366315,17.35601104386323,58.88146000889447
196.33777785301208,0.09155156090592435,0.2743107709228207,10.164106369114554,10.212831766875306,10.224932639441104,10.16031768876057,10.18501477723411,10.211585663182964,1.4870158630665473,1.4653070023060457,1.5099710281244423,1.502277206566631,1.48497138520349,1.5168815986111883,5,4,4,7,0,7,55.17324203577613,21.911304813851938,37.39643987158201,56.19521986751707,17.612805090256344,60.12889914237978
201.60573291778564,0.10738661756863983,0.4834928391904555,10.30822109513054,10.361101634460352,10.361951618487224,10.303917305699828,10.335005836260294,10.367882312280283,1.4411472601598485,1.4826986758504876,1.370189790461201,1.4359961693925947,1.4999105902618588,1.562966490973178,5,4,4,7,0,8,56.465281224215936,22.247587702568026,38.29450279229209,22.93067449161452,17.87218255270385,59.69807508501022
214.8356900215149,0.2543660882265244,0.5907372689505569,10.461265132220745,10.511299704282624,10.523210365990256,10.45501288197766,10.482643915523283,10.515437635692399,1.530440370902037,1.5019806982227104,1.6125874750303162,1.5109557627783257,1.4763807926299026,1.4755532341211592,6,4,5,8,0,8,56.05541208134242,22.588243842767564,37.15441283631647,56.21972563210489,18.12749103981289,60.887427798002626
220.07303881645203,0.13079094411975636,0.6068196473747882,10.609509916018773,10.65847768650575,10.67366364836506,10.606268810626775,10.631395913608703,10.667928289162703,1.4824478379802906,1.4717798222312288,1.504532823748042,1.5125592864911477,1.4875199808541761,1.5249065347030546,6,5,5,8,0,8,57.35832326836139,58.07970173094821,38.099945323471275,57.54413084331069,18.384725811324554,25.242076666009773
233.51801776885986,0.30490544707990014,0.5156844719174754,10.76505992584841,10.816919442114118,10.825193878970355,10.744091066160124,10.7834803255816,10.81083312405415,1.5555000982963303,1.5844175560837055,1.515302306052953,1.3782225553334917,1.520844119728964,1.4290483489145192,6,5,6,9,0,9,23.261991631973345,59.40808686162322,65.82329897033947,57.04699017329754,18.647723280050098,60.853387590608335
242.8063507080078,0.3010924784193918,0.8094917188237449,10.920828511879542,10.97466180744769,10.96984549003806,10.891041512582833,10.938981516603096,10.948775867111873,1.557685860311309,1.5774236533357249,1.4465161106770514,1.4695044642270976,1.5550119102149444,1.3794274305772054,7,6,6,9,0,9,57.40889555558641,58.90956529375354,66.8120419433234,58.30938296714412,18.916629337495028,61.93338581004213
